0.0,1.0
0.10101010101010101,1.0418063395776516
0.20202020202020202,1.085360449184185
0.30303030303030304,1.1307353966869316
0.40404040404040403,1.1780073046532962
0.5050505050505051,1.2272554780565859
0.6060606060606061,1.2785625373207528
0.7070707070707071,1.332014556927248
0.8080808080808081,1.3877012098165236
0.9090909090909091,1.4457159178264312
1.0101010101010102,1.5061560084198993
1.1111111111111112,1.5691228779648219
1.2121212121212122,1.6347221618400813
1.3131313131313131,1.7030639116530804
1.4141414141414141,1.7742627798660928
1.5151515151515151,1.8484382121411629
1.6161616161616161,1.9257146477262435
1.7171717171717171,2.0062217282187444
1.8181818181818181,2.0900945150567205
1.9191919191919191,2.177473716102569
2.0202020202020203,2.2685059216993637
2.121212121212121,2.363343850595841
2.2222222222222223,2.4621466061526056
2.323232323232323,2.5650799432593834
2.4242424242424243,2.6723165464111087
2.525252525252525,2.7840363194093487
2.6262626262626263,2.9004266871750914
2.727272727272727,3.021682910179216
2.8282828282828283,3.148008412018155
2.929292929292929,3.27961512068429
3.0303030303030303,3.4167238241036184
3.131313131313131,3.559564540537146
3.2323232323232323,3.7083769044674098
3.3333333333333335,3.8634105686174953
3.4343434343434343,4.024925622777006
3.5353535353535355,4.193193030137612
3.6363636363636362,4.368495081870187
3.7373737373737375,4.551125870706154
3.8383838383838382,4.74139178431753
3.9393939393939394,4.9396120193233966
4.040404040404041,5.146119116785081
4.141414141414141,5.36125952008844
4.242424242424242,5.585394156149176
4.343434343434343,5.81889904091618
4.444444444444445,6.062165910188793
4.545454545454545,6.315602876806208
4.646464646464646,6.579635115311562
4.747474747474747,6.8547055752393184
4.848484848484849,7.141275724222596
4.94949494949495,7.439826322167087
5.05050505050505,7.750858227790353
5.151515151515151,8.074893238879591
5.252525252525253,8.412474967677475
5.353535353535354,8.764169752864694
5.454545454545454,9.130567609669136
5.555555555555555,9.512283219695671
5.656565656565657,9.909956962137068
5.757575757575758,10.324255988096084
5.858585858585858,10.755875339821028
5.959595959595959,11.205539116732476
6.0606060606060606,11.674001690197253
6.161616161616162,12.162048969087719
6.262626262626262,12.670499718249426
6.363636363636363,13.2002069320891
6.4646464646464645,13.75205926558729
6.565656565656566,14.326982525136422
6.666666666666667,14.925941221705358
6.767676767676767,15.549940188936036
6.8686868686868685,16.20002626888687
6.96969696969697,16.877290068250833
7.070707070707071,17.582867787994655
7.171717171717171,18.317943129488505
7.2727272727272725,19.083749280324014
7.373737373737374,19.881570983152006
7.474747474747475,20.712746691010846
7.575757575757575,21.578670812761118
7.6767676767676765,22.48079605239377
7.777777777777778,23.42063584613608
7.878787878787879,24.399766901444163
7.979797979797979,25.419831842141477
8.080808080808081,26.482541964140857
8.181818181818182,27.58968010637313
8.282828282828282,28.743103641738937
8.383838383838384,29.944747593101123
8.484848484848484,31.196627879545364
8.585858585858587,32.50084469835529
8.686868686868687,33.859586048375235
8.787878787878787,35.275131400672315
8.88888888888889,36.749855522655125
8.98989898989899,38.286232462064866
9.09090909090909,39.886839697522845
9.191919191919192,41.55436246259686
9.292929292929292,43.291598250640995
9.393939393939394,45.101461507966576
9.494949494949495,46.986988523217
9.595959595959595,48.95134252114982
9.696969696969697,50.99781896937096
9.797979797979798,53.12985110692407
9.8989898989899,55.35101570401024
10.0,57.6650390625
